country,unit,variable,2014,2015,2016,2017,2018,2019,2020
CZE,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.3721426951801683,1.3678210826037953,1.3413110446617613,1.3196352653008117,1.2822038529543993,1.260229194465607,0.0
DEU,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.9078773605161942,0.8944599552280825,0.8762509026995045,0.8720130177069899,0.8481639389714916,0.8290874097333022,0.0
DJI,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.1529036023265424,1.1443783385953743,1.1679535952774303,1.1750634989018962,1.1580924226714866,1.144026085160492,0.0
DMA,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.8183106144088843,0.8202538747237091,0.82188424604583,0.820100609965687,0.8220641209563566,0.8233184336232174,0.0
DNK,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.6677384067319816,1.6639328921048802,1.6486274916827344,1.6396393821690916,1.6469268414688374,1.6256766583679136,0.0
DOM,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.1275777754362881,1.125933819432855,1.1323198427940289,1.1416973875985899,1.151970365961269,1.1623724455337534,0.0
DZA,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,2.2655094261824313,2.2394828658500727,2.3167922811569657,2.2681526810741137,2.259520946708703,2.172735271653617,0.0
ECU,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.596770000632548,1.5188995687385753,1.499120002237162,1.4607848589708194,1.407857393821764,1.3895893020866423,0.0
EGY,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.7719771048823757,0.7294702685629103,0.7267189851178126,0.7427232554222154,0.7331184110732912,0.7370722257806285,0.0
ERI,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,,,,,,,
ESP,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.9759924063889321,1.0080359489109574,1.0062873457934893,1.0088006166751327,1.0149302372941447,1.0065586525183357,0.0
EST,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,2.8735608094649554,2.885098870202295,2.5156078969204207,2.6162829549994537,2.629110669240962,2.6160824449149,0.0
ETH,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.9509713733631407,0.9447791673110248,0.945841770303856,0.9450682780482947,0.9328260767151959,0.9333385440279518,0.0
FIN,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,4.620778747474557,4.65169898410106,3.914531957319418,4.00823839317486,4.056427430860668,4.137871020816879,0.0
FJI,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.237151276433469,0.69725133013938,0.7102646472376622,0.7418554255173,0.7449271907851929,0.7347145999089729,0.0
FRA,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.1332168352205474,1.1180119955774357,1.1171391662469052,1.1039951025265657,1.0915877794192403,1.0816946741987625,0.0
FSM,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.298878364911768,0.2988989990997924,0.3032726630366102,0.30548299024367265,0.30718843188902706,0.3094022379202362,
GAB,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,7.226722976217232,7.3124413159881705,7.0193625999829665,6.055514626884676,5.746054816232367,5.836961939850381,0.0
GBR,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.814307556034776,0.806576685114968,0.7945269677428881,0.7978129870512857,0.7831763754954306,0.776539801009246,0.0
GEO,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.2740926820389933,1.1513078219276585,1.1571280479200914,1.140817512253039,1.1190078501118246,1.0821201609401472,0.0
GHA,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.5002244107135159,0.5080794632094822,0.4927833586254444,0.55580327884287,0.57014321329672,0.5902032340191302,0.0
GIN,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.37451835726633,1.3937461123789407,1.3935688374788213,1.4301237682731274,1.4459825612588983,1.4589541996727937,0.0
GMB,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.6106125516372994,0.6037198503455649,0.580237374823366,0.5761478628576155,0.5734037494394567,0.5664860946548662,0.0
GNB,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.0624836975514027,1.1034462178879478,1.1417345118190392,1.1520887595337297,1.1046060275666805,1.1026746538152368,0.0
GNQ,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,10.443692680059867,9.844402197975528,9.450709785470682,8.405370002919955,8.084621805653242,7.557367862693479,0.0
GRC,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.2242856601626289,1.215607512357011,1.182790496187768,1.2024182156407177,1.2032921932087763,1.2212030927293098,0.0
GRD,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.46326666651393933,0.46546635028887895,0.467225055331843,0.468950400890831,0.47129179429808254,0.47062845999275016,0.0
GTM,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.0128410260731229,1.0235712502432164,1.0358995373449946,1.043547455363732,1.049232164996975,1.0475498717889675,0.0
GUY,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,2.712252864886719,2.761284895840953,2.3325195016760074,2.5275850338536383,2.4634699607871684,2.401339368701559,0.0
HND,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.976693050771357,0.9808640355994641,0.9784440704443221,0.9775486623930852,0.9762196179456697,0.9724473189516922,0.0
HRV,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.1368509067218628,1.2053543806190592,1.199366395842753,1.1958723048006672,1.1804524892545678,1.1538564449393327,0.0
HTI,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.8277835096741334,0.814532079083805,0.8171932356490458,0.8149289571779926,0.8090628776830248,0.80750346616142,0.0
HUN,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.9293255492067677,0.9121867590116172,0.8940765966023311,0.8973681063663276,0.9026339084273809,0.9078906182593044,0.0
IDN,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.4763840044529244,1.4399966465792324,1.4771967532403547,1.551719510558705,1.5466553929769014,1.5636292717119518,0.0
IND,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.6288872005502546,0.6238102139916941,0.6239249289635526,0.6217886307767202,0.6177154656224805,0.614693038558589,0.0
IRL,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,4.047869053402015,4.0935803416344925,4.264889886235548,4.293479042643458,4.263534736286954,4.2715603438568985,0.0
IRN,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,2.443590476606383,2.478034990724684,2.830311080554267,2.96019084425781,3.060985613649325,3.0295041421684306,0.0
IRQ,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,3.3595588960538096,3.5482785720722507,4.294737691315734,4.282155557609582,4.45007904087293,4.578490639327903,0.0
ISL,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.6487435908150314,1.7060072586490032,1.6800675111603005,1.6334605024175888,1.5840253252195646,1.5451987533961973,0.0
ISR,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.3532181842699345,1.3807530870496174,1.4073175786350922,1.4325358388937026,1.4902359866439072,1.490027866705951,0.0
ITA,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.7517553580055583,0.7375105741095976,0.7381644223573319,0.7434862676669507,0.7390721263803702,0.7498285126324846,0.0
JAM,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.3856384292114775,0.38166376320888373,0.3656685475262899,0.3594309462537249,0.354954855037714,0.34911077630178583,0.0
JOR,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.592208674725014,0.5913284351333983,0.6085546245820252,0.6009855002552872,0.5985526456650574,0.6081580949221136,0.0
JPN,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.46842462214467767,0.4535974133178281,0.4497114491813665,0.45065169378702574,0.45200337813153335,0.44827703157466897,0.0
KAZ,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,3.960790479660539,3.934241506288783,3.882352817896841,4.139358419433049,4.187223715040675,4.145868703584548,0.0
KEN,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.2017506741535946,1.192071165087588,1.2421729494753997,1.1582298266471516,1.1787678836229711,1.178424913807157,0.0
KGZ,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.272749523543004,1.2707561718367102,1.279492882666305,1.3017853510585087,1.3263642964924764,1.3577143594835865,0.0
KHM,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.7291222720487263,1.6728433246961185,1.700439668117642,1.6951676752564255,1.6752215342494472,1.677424252005897,0.0
KIR,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.20660977771031291,0.21042461678304653,0.2133556899151063,0.21450501800268937,0.21570914217751763,0.21668295431973164,0.0
KNA,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.75992125143621,0.7717581641012812,0.764962967148831,0.7628098082518641,0.7681260169517906,0.7676752307268805,0.0
KOR,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.8659052427727113,0.8759713997575337,0.873058262664035,0.8832336126091435,0.8912787535602035,0.8916852559244653,0.0
KWT,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,9.730186815685112,9.618845499548334,9.637150367469824,8.993818607210146,8.781434507312738,8.492914210232353,0.0
LAO,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.6398742919437845,1.6829434747514083,1.7610419912197994,1.737190093346624,1.6773790151255057,1.6699039185588795,0.0
LBN,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.5872274589640453,0.5835982505562418,0.5824330012973838,0.57931125097322,0.5789658874726507,0.6019065040458981,0.0
LBR,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.503360934764244,0.5109358965181099,0.5217077822422139,0.5252642066137746,0.5233190233081135,0.5236095956954687,0.0
LBY,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,2.8815584989803344,2.6045525018595765,2.4342308405080666,3.582052337194135,3.240776414702126,3.3070185180532055,0.0
LCA,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.4131574315232941,0.4087971184808658,0.4043170468826737,0.4072777518653644,0.4065624440749739,0.40484183912981203,0.0
LKA,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.7365374095182404,0.7730557235700046,0.8023401559035984,0.6785013966187139,0.7650762470507845,0.7779834845813975,0.0
LSO,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.8032099882121762,0.7912079386620907,0.7779891611850489,0.8294432581024365,0.8058904710677992,0.8094007610774994,0.0
LTU,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.5640609351734964,1.5955238927104798,1.5878858303384558,1.5915588907482063,1.5703327064016348,1.5395571093370393,0.0
LUX,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.1269051578038856,1.0773287760870711,1.0654548292166512,1.0470180391395119,1.0040120898657785,0.9826474145288636,0.0
LVA,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.334167908992247,1.3521249015654402,1.351982280803067,1.3608935491873901,1.353009245821837,1.402053387390269,0.0
MAR,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.8010647765742568,0.8059066187535642,0.8082570274371259,0.812547925350136,0.8200052214490073,0.8230197334458682,0.0
MDA,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.8982220074796547,0.9089075697770002,0.928741783645175,0.958633661603799,0.9649002549661141,0.9964162270889194,0.0
MDG,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.9064634028752359,0.8810556612093031,0.8670511601801691,0.8272133831625472,0.8471625611976751,0.8391455098388931,0.0
MDV,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.3306895959095026,0.3237919270080938,0.3186647170345212,0.31604451994748156,0.31370930343604086,0.3141551330981567,0.0
MEX,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.5109040260287263,1.4948399589309622,1.4774463664279907,1.4545629055765805,1.4361845700284375,1.433116358216006,0.0
MHL,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.037434060524981196,0.03735370729754195,0.037245477192800094,0.0370976619985186,0.03691814887351914,0.03677779969723257,
MKD,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.8247949152568523,0.8207491110762786,0.8092796966861118,0.8203760647442132,0.8103262865834351,0.8003969303469496,0.0
MLI,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.2940521733709478,1.3183478813232574,1.3657698943021543,1.3881315884697594,1.4260374550910493,1.4581221397926516,0.0
MLT,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.31726145795125155,0.33381278874134085,0.32441121706137616,0.31470205665973644,0.30733966235811444,0.30318056870153065,0.0
MMR,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.7969807341718804,1.822860699061482,1.8453680134698525,1.838071340201543,1.8274309158077922,1.8186959495783048,0.0
MNG,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,8.216405864787554,7.815419378167327,9.571522207881538,10.748644678025737,10.929020641928343,11.333705349318643,0.0
MOZ,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.6028222141730912,0.5790715837289926,0.5967103622610261,0.6799946854416281,0.7039576990449893,0.6919307572936612,0.0
MRT,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.9555539370719712,1.94414759499544,1.9800508913995307,1.8934159807676236,1.8516655205857482,1.8353294822194846,0.0
MUS,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.49228497654230907,0.4929782983818376,0.49430169073292424,0.49323464702727243,0.4943691744465949,0.49420845172071115,0.0
MWI,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.4054081195042493,0.4124054331928364,0.4167868844364944,0.425547434298155,0.442867296716469,0.4540364392467425,0.0
MYS,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.9337318304533835,1.940324104573805,1.9373570267197426,1.905892300880045,1.909286613341276,1.9208906676935356,0.0
NAM,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,2.4397806739547714,2.376381390787467,2.575983413314298,2.4205548073994345,2.3325710277039,2.3061415445316533,0.0
NER,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.0603927401349087,1.0593687013310518,1.0658073288874284,1.072786481784282,1.0794613402066189,1.0859839549240224,0.0
NGA,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.4262929570088323,1.3883034818055187,1.292351986555449,1.2855659619514093,1.2456953799481132,1.1849996051128808,0.0
NIC,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.6068451720332755,1.6471572679861708,1.6329310767336533,1.5940702401137032,1.617162698036502,1.6237085504946973,0.0
NLD,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.535152094488124,1.4736373988887062,1.4637811966719445,1.387467809888345,1.3153740310919815,1.261380642833035,0.0
NOR,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,4.657144129850278,4.736982173630032,4.696690291137734,4.712242664372041,4.7344022108006225,4.46647133709461,0.0
NPL,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.1944913659776477,1.178171131856474,1.1624658759128987,1.1973004278256452,1.1705240300333801,1.1622565090581733,0.0
NRU,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.2923631015647779,0.2962522524580682,0.2997286139965629,0.29939190517159875,0.2947594654429668,0.29777503279171313,
NZL,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,8.542379505240163,8.136855094472423,8.005153968324558,7.757592463978893,7.579132925777272,7.369496689901793,0.0
OMN,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,8.612956670166975,8.488346272429785,8.333611411142682,7.942742355213564,7.751208265830309,7.691320190038375,0.0
PAK,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.1192481347457433,1.1115779407166695,1.1091968859596848,1.1159877879837834,1.1101147063741885,1.117921803086116,0.0
PAN,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.2306009681854895,1.1915794755074853,1.1864258079085763,1.164298596708187,1.1679088230891423,1.1494293070971424,0.0
PER,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.0649554495627371,1.0479400304234168,1.0545564891827715,1.0294216847256477,1.0246308501983088,1.0492508999321846,0.0
PHL,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.7643774492691379,0.7498772083088253,0.7572036298233893,0.7722570901136613,0.7699173363557423,0.7683335015552604,0.0
PLW,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.632027018621844,1.8753263541890743,1.8050568706417198,1.868180391275759,1.7157101498118474,1.3809637050017223,0.0
PNG,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.5351775434142999,0.8997383002915474,0.9613647912136294,0.9790006523702369,1.105884729509672,1.1420321576628256,0.0
POL,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.923402276692,1.9245067091302965,1.8761255386886528,1.8702242242825153,1.8603619297097376,1.8606317202733784,0.0
PRK,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.9637874071573261,0.9572750436222335,1.019876949624353,0.853181693850675,0.8353066302589166,0.9426323788627228,0.0
PRT,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.946430899617488,0.9579881023487633,0.9635550539686079,1.0041198901771191,1.000880381235027,1.0130201032277288,0.0
PRY,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,4.22335944306745,4.051660361740694,3.9312892007102547,3.8946120460026585,3.7777265023917663,3.695261032585703,0.0
QAT,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,33.82030791227493,33.32243181531904,32.7958168541421,31.693587435752754,31.745440005788527,30.648987185024577,0.0
ROU,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,1.2005573056358274,1.2126684667322867,1.201261832283933,1.2141583719502549,1.2041226845301798,1.2282000871660115,0.0
RUS,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,3.0642068796712345,3.0995403409969207,3.1270787201229173,3.2218763012692277,3.2602847483656228,3.2960797493755205,0.0
RWA,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.34871743414628414,0.3670535909118937,0.351756293075444,0.34782991833996607,0.34841321366155203,0.3479330354652035,0.0
SAU,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,3.768326435595786,3.7921840638938993,3.816246243122223,3.7433769976674243,3.7368659111745663,3.6467734323069365,0.0
SDN,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,2.131073851189924,2.08524794599782,2.0475996938742327,2.012329071683813,1.9889010348631244,1.9610135598406726,0.0
SEN,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.7254303901856402,0.746271724024159,0.7099498357907958,0.702449977271097,0.6861643359308366,0.67541493641518,0.0
SGP,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.9457977592831209,0.9713536439139805,0.916372978310203,1.0019904699336915,0.9990638603645199,0.977054245142782,0.0
SLB,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.30732331619581515,0.30885542747208494,0.3099643819038209,0.3094256712170511,0.31002076033541853,0.3093642930154638,0.0
SLE,tCO2eq per capita,Total CH4 emissions (excluding LULUCF) per capita,0.6806056078702645,0.6353151153876953,0.6714984500724358,0.674231899973626,0.6712764055065006,0.6844697264484393,0.0
