country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
AZE,gCH4 per USD,CH4 emissions from fuel combustion per USD,,,5.42229414327503,1.2993630573248407,1.7011475847344513,0.8232135157934211,0.5352082265973802,0.4240027863090899,0.3598442132186248,0.3055813091043946,0.28637544774379536,0.2680579802844457,0.23573344329896898,0.2391176100188902,0.18893202972966633,0.142687642243961,0.0915027045481216,0.07443190352779394,0.05137916944879063,0.0498967178349227,0.045171647238902664,0.03927120694289774,0.03759833551623289,0.035461740744560176,0.03428831414865262,0.04672688488414862,0.05123124127019848,0.04796214837541123,0.04181441342456175,0.049196421812001095
BDI,gCH4 per USD,CH4 emissions from fuel combustion per USD,17.84292699532703,16.78946851787186,17.543249432301963,19.81605983180741,24.43162446794898,23.789808591467434,28.19222729000381,25.07975495915986,27.85949130434784,22.64635046113308,22.631034283143517,32.96096479556405,35.61933154452312,38.36083643180843,33.54247949209124,27.929134049082794,24.894472952133807,23.890292857770827,20.47354818252359,18.973254027247876,16.977216481737415,15.654205801384196,9.342958182428601,9.259163582950832,8.241606129416036,7.247789352950023,8.306472820121058,8.369173793350804,8.619088136576469,7.904434285221139
BEL,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.10227351692994627,0.104507603221348,0.08561145979907964,0.08365899685292892,0.0694205869335891,0.05659219408510941,0.06124610394186111,0.060148459514996554,0.05299225616639401,0.04956519451580986,0.05236653220983885,0.05533353114532107,0.043733425911418725,0.036468522978808454,0.03141803294684351,0.02851848328646451,0.027433508953918016,0.02718071305098851,0.027835333778019524,0.03228114920262637,0.032819515233031185,0.0267517446471387,0.03164347247643085,0.03238844576884504,0.025775593196556333,0.033958018492050684,0.03549952131065203,0.03222183128138596,0.03000328777652463,0.03063767184527136
BEN,gCH4 per USD,CH4 emissions from fuel combustion per USD,8.11238875311666,8.205643040247017,9.85067494159984,7.5179444296345945,10.950668642020423,8.204174238841729,8.597627116072287,8.861255730934527,8.024137314394107,4.949156537821577,3.835236723006996,3.8186442906180065,3.4808790134692242,2.785432871021827,2.48777486586212,2.405729475510207,2.516309219549365,2.2279215965700097,1.9207711673573358,1.9715304850729654,1.6779677297789717,1.5336674675192352,1.5078950496730978,1.4858786725690822,1.4452902696051528,1.747428761584675,1.784948982403155,1.692692836851442,1.5214823123799726,1.4800211082613346
BFA,gCH4 per USD,CH4 emissions from fuel combustion per USD,10.286006964069275,9.888213162958568,9.116116485840793,9.34510437444694,18.730636642712046,15.507341596600327,14.150118663265129,14.748726330293628,12.977279340929345,7.464080258777594,9.095901143594865,8.462965458562358,6.0734050440608,4.767159731622195,5.429510141602366,6.296417017419435,6.21618884520913,5.612582479926016,4.877565509527557,4.9837592219675555,4.73806185665561,4.023080014668332,4.004453113802536,3.7785526725605316,3.629056772731831,4.360996061504616,4.106483895132277,3.849164681938715,3.4172295665539396,3.5912608547258302
BGD,gCH4 per USD,CH4 emissions from fuel combustion per USD,3.4811953952562096,3.520957975057902,3.500597275074144,3.407050302019609,3.4055244417050266,3.0574793920573216,2.4117927652535025,2.4044286690692167,2.340722839960712,2.340524013534601,2.285937533751902,2.315188252779429,2.3207333323999833,2.160942718797245,2.027383679368839,1.9296417179126528,1.8936471063719538,1.7334094580262593,1.5278625671285113,1.3954242957951302,1.2578171441711903,1.1505159479588287,1.1248108955340463,1.0067307549969295,0.8849790172381051,0.7996773457857909,0.7090751154779101,0.6407408952011308,0.5875076744762782,0.5420209680097708
BGR,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.7270227756407717,1.0599852616064822,1.4202191235059796,1.3481431917029152,1.2271308980213091,0.5636532102928786,1.0086039223790677,1.025098467835594,0.9048150954896669,0.8218782049961217,0.8606479693654876,0.7120951422752874,0.8047383769600687,0.7046588597991391,0.5390342052313885,0.47205685557163424,0.433393915838171,0.3175310838928255,0.2626794911885425,0.2518092559613181,0.2959627072832399,0.28086848198630526,0.30570419671730875,0.27951910597309243,0.25051675097395076,0.2855342629006075,0.28542886942473117,0.27365120293536016,0.23808295920623845,0.22491339191904228
BHR,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.21466800804828992,0.1919317854467938,0.2188983430362743,0.21345062138802226,0.20475780047970757,0.19659908141307075,0.1950224554340085,0.1874251167668447,0.2053761128553611,0.19181362489711273,0.14123516206183154,0.1470555991763085,0.1438472371616452,0.12912180935753725,0.10798348050140955,0.10019586159114238,0.08916624387916264,0.07501150483202945,0.0668976860136751,0.07367616759635323,0.06572481508948429,0.058728280961182884,0.05691184890855528,0.05654671413765931,0.05750618538798681,0.062156532226013875,0.05894219226342477,0.05412448812203199,0.05158530536432304,0.05200170366542658
BHS,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.09254579911560327,0.08517723292919684,0.0730138308137665,0.06953428201811125,0.07210800859159251,0.08019830854476524,0.08506511499030202,0.046428187910984214,0.04434219884622477,0.037611255786472175,0.0388783713676891,0.03750978320066652,0.032203000508942516,0.023336854530224608,0.02363259486995999,0.019824729062036157,0.020752907620054585,0.0217548128991914,0.02042561276838305,0.018533434315505172,0.016640649143798984,0.01727827455575471,0.019402080126859754,0.020677300707030284,0.018307621893761946,0.01564260844700856,0.015509564231275953,0.01334983858831525,0.012541089594790385,0.013065540396827807
BIH,gCH4 per USD,CH4 emissions from fuel combustion per USD,,,,,2.771136453008264,1.9179534305547927,1.0121874106278408,1.0893790567645893,0.9036365312950198,0.7640213199897804,0.6214743902307992,0.6016437751888832,0.5305574871659261,0.677761807701666,0.5650966776053484,0.5711509090763466,0.5138126656610874,0.43476146275531247,0.36677107629978745,0.24923587733771288,0.28643317900714876,0.27943562162222235,0.2856945016820883,0.2608360344174337,0.3216445549048611,0.4488336147405797,0.44636820010359163,0.376125421800116,0.33651495500426115,0.3202760490837531
BLR,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.7852193995381063,0.9333333333333335,0.7513043478260886,0.64492385786802,0.6603257460799187,0.7142511140581363,0.7183106667570179,0.7644173050186716,0.7554848531889395,0.9391615643291085,0.9657013630690374,1.04412689539515,0.8976138463480816,0.7123709141031803,0.544409283122431,0.4601495994135291,0.41131870765892437,0.32908250167498077,0.238630164849897,0.27322362452873633,0.24990173982112557,0.23154974043515766,0.2146605463273854,0.17609367090683686,0.15352633499906354,0.19484636882226755,0.22840303742008852,0.21561728710275926,0.19989584670335186,0.1738869950071289
BLZ,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.19995804497181519,0.14953203780124946,0.11686214721275101,0.10763911016193528,0.10029770181493251,0.0999319012447163,0.09023470373718169,0.1133546262818659,0.10941173056273035,0.1094533358599494,0.08725201753765552,0.08256956010404687,0.0712280004511467,0.06771213112647366,0.06001598270322258,0.056141819860218656,0.05154452891790563,0.044117714713387615,0.03396631924943463,0.04372548910204812,0.04022721551207902,0.04038888601180212,0.040383545021597994,0.03817878331895345,0.03490600141669659,0.03589473451325966,0.033644365097551275,0.03099224119019658,0.02870713821997593,0.02915483452786092
BOL,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.6106557631817795,1.508438371309246,1.3891120044211862,1.435128888711541,1.3542331325904131,1.1883451915868166,1.077468693461086,0.9740497195913559,0.8755469345969699,0.8605835492540678,0.47035498354159794,0.49007939661716504,0.5135674647384373,0.512226318337798,0.4855557569327474,0.4597302546042348,0.40954013118244315,0.3818544253656921,0.3238511974819183,0.3281431701800613,0.33181284146225315,0.2912819873250317,0.2761727443801813,0.25049463819048806,0.2466951636010617,0.25363483991863583,0.2539691803150777,0.19915410339495995,0.1871541374917614,0.2212967002258386
BRA,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.5553769334760967,0.6187807658498226,0.6337831831180538,0.5376113763748009,0.3825876180029651,0.2508665520931395,0.22576908777608462,0.2207864303786216,0.22461216582237015,0.3318646377483039,0.30360904731230826,0.36072478274480385,0.4295842127088649,0.4245533541611531,0.37502465939656493,0.28487030485103626,0.23654178551479071,0.18896092463755532,0.15862201535518394,0.1475708139426585,0.11770894344424782,0.09556002854069882,0.10343869597456579,0.10069477932944965,0.1038255113883085,0.14204766146575956,0.13866510764445586,0.12551400841027638,0.1335466108612035,0.13473039173079696
BRB,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.06460810476896482,0.06631747047244094,0.07051609606540625,0.05815807228915667,0.052525283106078166,0.05187250504597446,0.04357675641565002,0.049632079601990044,0.0408223614542887,0.043363045309078724,0.04379800621016506,0.04288754296938943,0.03798487043296314,0.037389001402087556,0.03309624038321963,0.028799581097002223,0.024659158269116774,0.02023962344886607,0.0225705329153605,0.02552905609674169,0.02116997792494481,0.024691358024691357,0.024511930585683298,0.027154158648706437,0.02256999893537741,0.022693531283138918,0.021532091097308487,0.018742466854158295,0.017870834562076086,0.019389518141677865
BRN,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.11929948283968035,0.11697432369038319,0.1066080704328687,0.11228275550195974,0.12110571840461318,0.11195558867362153,0.10516844586163877,0.10640072567059743,0.12144707964601774,0.10239130434782609,0.07831827917300083,0.08159125318843935,0.07786657085790283,0.07640301225145528,0.06059194738998979,0.047632023034396044,0.044896986689198864,0.03853786602378302,0.03446095921639003,0.05031509227290472,0.038154654895666155,0.028447551817362537,0.028192024519035873,0.029236485710499513,0.03093867131963287,0.03712183597705017,0.04447035179070364,0.043535243645396196,0.04039108245451071,0.04009080431012876
BTN,gCH4 per USD,CH4 emissions from fuel combustion per USD,17.659848676266257,21.304927154166137,21.397430030351753,22.920547571939853,20.116948765383633,29.91756648925797,33.94460895848435,29.523567441177384,29.164723378711045,27.049446274717756,25.91503088671797,24.271607242587205,21.887318452046976,19.038412562538838,17.142257929472674,14.806670306239061,13.714444087101098,10.35685337197697,9.93640059647221,10.048505987460935,8.074980690246656,6.527483768729164,6.512166337770364,6.662051952132484,6.187434765414917,5.989224746853878,5.511882177698589,4.978850235827585,4.985968982783972,4.732501152016818
BWA,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.490542159705629,1.5395178621836088,1.567581933949862,1.620158715435692,1.6058859951375661,1.4311047566759698,1.3985861531874237,1.3744431955826677,1.434100622406639,1.3438464753523085,1.2110575024804533,1.3552879538699998,1.3477096118084608,0.9558572128049877,0.7133712572960584,0.6472487271061562,0.6470778767440399,0.6124844423141604,0.6039248477267407,0.6662034943536221,0.5239838145985598,0.4448939744892425,0.4833100126650202,0.4757830139683799,0.46248207700376615,0.5449689979293176,0.5005775516335785,0.47798301831823015,0.45642001491955136,0.4676467780215631
CAF,gCH4 per USD,CH4 emissions from fuel combustion per USD,7.357476335547005,7.405390524671405,7.365869159778791,7.655727386958938,12.335898035448269,9.593059443730946,9.029648328542237,9.725495044132341,9.376243599336235,7.003659337158135,7.993436423386411,7.844750749307331,7.373501553010771,6.439981656923058,5.794909413179033,5.495892544257555,5.039158867270816,4.382745781336243,3.75269302409287,3.6423785530034656,3.514435876514656,3.0886189507144217,3.0675742395406878,4.516583151894839,3.968728311268546,4.45210846984616,4.186259642945645,3.744541593120396,3.493954727289669,3.4950115958754573
CAN,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.15944651997050482,0.1510662664300331,0.15158991591005277,0.15697260840603364,0.16034198556820897,0.14982659266345233,0.14175564716466174,0.1328270637725426,0.1416403785488959,0.13104127621619638,0.11815674152376492,0.11231670503741693,0.11595356236601394,0.0916764641655416,0.08074489939538387,0.06930304669545614,0.06010923616206095,0.0541250649696386,0.05035448751991502,0.05492406452097396,0.04841272519743101,0.04427525842978928,0.0437002104378471,0.04381030702382817,0.042807700514305214,0.04959817714853872,0.04960750055028145,0.046505546433760835,0.04602020317753093,0.046383066673014284
CHE,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.06278500878351535,0.0657680055099212,0.06175112928705945,0.0539515949369835,0.04575164642391045,0.038512454735562605,0.04258803157260229,0.044727362827767354,0.04310878806382221,0.04086821773272615,0.04145208783379269,0.04073439856826916,0.03675335410162076,0.033327522227398376,0.02860444900693487,0.02853440533000939,0.026137787735154624,0.022490697815117238,0.021567437273189174,0.023110001858037885,0.022537657606066876,0.01648112150516996,0.018494178178990416,0.018800470383019664,0.016067612709556534,0.017517634898386807,0.018545123478870294,0.01774362127304067,0.016994333237684706,0.016945275278721767
CHL,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.8395269124790325,0.7955640042483919,0.685314061423965,0.6531735199277673,0.5981571990990768,0.4887874120157605,0.49590225699990864,0.4732063895984655,0.49155752897341665,0.5427423249414584,0.5252955348671107,0.5832635157954092,0.5965285642389269,0.5473044211331588,0.4263666212944297,0.3309889985822001,0.2642323270892354,0.23962309842391763,0.2343595658623838,0.2465347389686751,0.20042322134323837,0.1871144787410708,0.2066469023938855,0.20511211765176018,0.13241645501976565,0.13529076969342296,0.13895535537316442,0.1263379753269136,0.11795476793697622,0.13601279136286948
CHN,gCH4 per USD,CH4 emissions from fuel combustion per USD,18.788558498798594,17.528606407956087,14.757011307740543,14.030944632065061,10.348652664634965,8.154675841401058,5.638226926122349,5.6468153893481725,4.63537436995143,4.232186074398356,3.7726600981827096,3.3298598294657964,3.0260786470184615,2.728442350775346,2.3780945214282276,2.0472746402877573,1.7041335176607304,1.2618500048740435,0.9315877170521932,0.825214627289341,0.6784768876182027,0.538965759526184,0.47232669608569466,0.4158653145955699,0.37897290611899204,0.35980480961957606,0.3507436131490248,0.3119311376499798,0.2828392662252176,0.25840449290593714
CIV,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.9451918831729402,2.0681185025002895,2.008433390993882,2.091300291750267,2.8627937128501117,2.2272429957053466,1.400021279956642,1.446179100670252,1.3608802735751153,1.4519639104468558,1.6950652064826268,1.6775192960820078,1.5951804261568685,1.3740041514692471,1.6971084893574946,1.701549328138441,1.6612994516198927,1.4916503030824446,1.2353923139083822,1.1774491084346421,1.2794713012766008,1.4225870314422528,1.4875088273255574,1.2955961696997367,1.1670042787437565,0.9276511150532657,0.8673129130814472,0.8645394817094039,0.7688135247843836,0.8455839813838893
CMR,gCH4 per USD,CH4 emissions from fuel combustion per USD,3.6623545909911845,3.910409338285804,3.9347981968035266,3.0280907614159203,5.695063910420607,4.795314161037545,4.831640975754835,5.106836732099772,5.0096721582650545,5.0147730954180965,5.6214977681437945,5.541615170468286,5.202439393021307,4.151452046008141,3.61198461802664,3.5828054546912638,2.8837167787068463,2.089580191323399,1.8401491593266956,1.8973992670982454,1.9267472711277527,1.7727189994355679,1.8537516264535367,1.7018186692019406,1.62147840336348,2.033515255218286,1.9873226617114215,1.9058937195578518,1.7211256564274657,1.6107493259883074
COD,gCH4 per USD,CH4 emissions from fuel combustion per USD,10.289029116516351,10.245060000000006,12.397898305084748,9.807358841010364,18.491474382862137,19.833419857333773,19.923699072079096,19.536825244210316,19.78854662998176,26.956698513526394,6.705767470876577,17.88069625630247,15.811112611671367,15.887992677276277,14.275332440984043,12.70426635320762,10.863621613028462,9.79860765366967,8.540306967787895,9.384196523104233,8.114730212540621,7.120812148144962,4.299426263626275,4.528799066578525,4.873424594586671,4.7471227616316805,5.008778830843607,5.839144874193905,4.708776532523173,4.027718077206601
COG,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.4220654278983116,1.50099807597242,1.4216445208655322,1.5907174082357578,2.2946079665295818,1.8383708350691137,1.5901144079402947,1.7479514376336913,2.041568701852014,1.559108326088455,0.7280212868047994,0.9368168598349863,0.9722333317497285,0.9418552121271777,0.7902124928740123,0.6152820930168224,0.9311685965902801,0.5666334727185444,0.47057229431947234,0.6185255123552201,0.5016908009544174,0.767513837196975,0.7234121490125117,0.7296579471108089,0.7490603223615201,1.1105989546528634,1.3312464094665826,1.271395312275044,1.031452951014693,1.2940832373397475
COL,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.343948626587084,1.2546881536978156,1.0150809629779969,0.8743836543024975,0.7429302217341238,0.6669745387768129,0.629888134697457,0.38065054544173066,0.40226021505954995,0.4757144375114823,0.35440197217679875,0.33804509273813266,0.3286955151371866,0.38355316143127294,0.281000787654097,0.2279919263340404,0.213465554082242,0.16878306170742005,0.1486454983065927,0.1549067782620314,0.12353299974267523,0.10807780954827186,0.09948201400735451,0.14759910952775043,0.14720077663870734,0.18604223372420742,0.1909307809146289,0.14620833186488244,0.13794208936910735,0.16912475275628833
COM,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.1265713430794224,1.1341429460979742,1.0494359109906983,1.0488396185218116,1.7920405808441802,1.5434353208149258,1.5957428101349134,1.7286531043344706,1.7454422394157185,1.8015191803315815,2.12452950517283,2.0289977413955667,1.8546137855727984,1.497572109243945,1.336581633304472,1.3275315049949923,1.2757150585217372,1.1537401065025361,1.0331354803322363,1.0835695079102627,1.1123608668425593,1.0165321519043364,1.0631560269831104,0.9944239147522125,0.9742623786447675,1.2007914349614563,1.1749193018466855,1.1601577734822062,1.051482629458738,1.0817068172017614
CPV,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.3978899676415137,1.2881961951957819,1.1535414474856918,0.8156317626887309,1.1436845244224016,0.9894303516963767,0.9641836276148701,0.9946828131080904,0.9580185530202084,0.8997045445341323,1.1089943421117285,1.3161064102788753,1.1852335483818892,0.8980743036690584,0.7973442134584778,0.783969096889848,0.6914037176385541,0.5112508263746994,0.43479870682256894,0.45507196002313816,0.4680616230162087,0.4330313890916969,0.4650335506386771,0.43340339568297576,0.4279803410354429,0.5010019139092318,0.49007856159987073,0.4676757602297271,0.42359452573266776,0.42132441635062967
CRI,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.4727149138401433,0.38770052234653224,0.35030179598094197,0.3130587360316482,0.28893507938051216,0.2677354375122765,0.26544676450538424,0.13317898964058963,0.09573045148403976,0.09119692702607288,0.09791103373601508,0.10891218155807923,0.12304855927252113,0.1314284087643805,0.20955805186278859,0.2355213913646145,0.2425652184069798,0.18225979598438305,0.14836821802311254,0.13074993999641357,0.11126272227181692,0.08792726583651059,0.07473801700292806,0.06908778501616655,0.06190354284247478,0.055632411699821735,0.04996005231192301,0.04759068552965928,0.045818526680128355,0.04042272435029161
CUB,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.3700414889614979,0.3873903849731082,0.44553396529249134,0.3460415704458309,0.26715103721152644,0.22247925348439615,0.3249742248072637,0.3059224203370823,0.2614980335658721,0.26335629612207817,0.24177664941404334,0.2300962048329672,0.19410249921852904,0.1679609595222444,0.15496165222626496,0.11842274199154423,0.08266531166339293,0.06876675443101911,0.06249352451966326,0.07216494845360825,0.053475935828877004,0.06058849108566459,0.06097811077234383,0.051200290351013644,0.050337234675659585,0.048546474929131334,0.03983802123235197,0.04295257663834137,0.0415792103948026,0.035773678307614964
CYP,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.06796479159063151,0.06880180625091534,0.05613303738853828,0.05811579446089189,0.05265494069802232,0.04228273089189396,0.04384774031552617,0.04388436910673595,0.041859303837246446,0.040770026514759625,0.04165897041250002,0.039238703426353105,0.036339029675498985,0.029627440038712972,0.025056937415824352,0.023381456299714793,0.020126752357403636,0.018357225239368797,0.01626880578504221,0.017806630325635845,0.01593320011659984,0.01429324487819621,0.014852765401300587,0.013932545694582285,0.014034724062502956,0.01834455111421361,0.017753645927433274,0.017576971836669713,0.015907425844870673,0.01587834145250526
CZE,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.6523872782308122,2.0227782812500417,1.5084033915951367,1.4779741945179812,1.1097131406086456,0.7930547150734261,0.6351299080773315,0.6658072352239239,0.5238938266475749,0.5140155074405798,0.5547633375504811,0.4763447423662123,0.3832303226108537,0.3187116692616001,0.269583545373857,0.22458232755590285,0.21054100662129321,0.16457763413345622,0.13470345992688335,0.1634252412551334,0.18367059283172274,0.16466087260909582,0.19056034955019793,0.19368344746276517,0.18819363490809216,0.2127285596982561,0.20481773230185643,0.18707495824644918,0.16388826295158784,0.16158541766401593
DEU,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.1399808265989404,0.10968753941228399,0.07740767070491042,0.07531415451570353,0.06439692820638962,0.049114540723420606,0.050856051379737456,0.06012686433980051,0.05448883549607327,0.051937513475759575,0.05646869452980244,0.05704620973908863,0.05147981575056992,0.045570098933827755,0.0390853478653168,0.03863900482791039,0.03873505156644431,0.03298713016271006,0.030705444829908533,0.03517760514935678,0.04000390838184879,0.03307270802692792,0.035439445837483353,0.03401356308647243,0.03162691105259855,0.04020746193371115,0.0391947387441993,0.03793165047249395,0.03519985195202102,0.036519564254558275
DJI,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.9233826606392477,1.961411876795556,1.8449632419580755,1.877487123701807,2.074481109133877,2.1698774531970715,2.2266996981604885,2.2081838228709576,2.197298465362892,2.2384712514707763,2.1588051075227668,2.0963721830009843,2.063871617479638,2.0255780169045066,1.9217138753959877,1.8345175045061495,1.7037909180723776,1.580339763625384,1.3812357373762398,1.3249316971397054,1.2670433945896395,1.1620920707286324,1.1229041148277612,0.753860907378847,0.6953603404815765,0.6377880903886453,0.6068659763569089,0.5960503146738538,0.5476626748118415,0.5053215853662666
DMA,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.0400139741845327,0.030623904543616014,0.029137920121526717,0.026107222590961193,0.0296549501968311,0.03431416197838672,0.03277620791464452,0.03161832117055997,0.029341420546576156,0.031046608986882527,0.03328631562579833,0.03586086767187412,0.03151295532607853,0.03582756165447604,0.037309368191721135,0.03678735930207725,0.03331182142585983,0.03678441782176478,0.02924558042534616,0.031488072699734956,0.029565073912684776,0.03253324659772171,0.03333358736158638,0.03411624795599825,0.03383265933815575,0.032918033685162225,0.029675669421912545,0.03847359571375645,0.03523286786665592,0.032050389122732635
