country,unit,variable,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
AZE,gCH4 per USD,CH4 emissions from fuel combustion per USD,,,7.7973486027260765,1.8726114649681527,2.2961302375233483,1.1913843846658554,0.6894741272048606,0.5173843523414489,0.3958286345404872,0.3383221636512941,0.18965261439986444,0.31010629091729996,0.33676206185567004,0.29958413209263257,0.271877798879276,0.15099221401477356,0.09531531723762666,0.060513742705523524,0.04093957725003239,0.045155400755586154,0.03780054162251269,0.030325256326561963,0.028701019478040376,0.057979271939775194,0.05608398670826126,0.07630801765354915,0.08397698311300576,0.0785502532066684,0.06834640163811616,0.07908791860916632
BDI,gCH4 per USD,CH4 emissions from fuel combustion per USD,18.81457153467652,17.731734608160583,18.5589112415405,20.881439392657274,25.83698339752126,25.089251917892124,29.803211706575457,26.51875729288215,29.425888405797114,23.14135265700484,22.74591262975846,32.732861232965,34.77125222203448,36.7040561208001,31.575819456724318,25.870255577515792,23.16678082296364,22.34184795032272,19.170686025453907,17.850576274156293,15.993030019027996,16.10146882428089,10.671543979012483,11.665730329180345,11.715646381277503,11.78973734746537,13.539184772884541,13.681779766521316,14.090335388490228,14.022770438685576
BEL,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.08766301451138253,0.09120663553863098,0.08135218319216025,0.08232401286059493,0.0698289433273161,0.05832815095888577,0.0637532543956215,0.06331416791052268,0.0595679375885013,0.05769698424105991,0.06123505782602124,0.06335900512823023,0.05457002702221274,0.04747195663620756,0.04116845696482944,0.03914809978414674,0.03772107481163727,0.0329141447101814,0.03460086629351038,0.03931678428525006,0.04445174848018147,0.0343951002606069,0.03829464821988447,0.040245997700931714,0.03231288132611772,0.04260974294862411,0.04285149317972198,0.03997893881209,0.03736605778303374,0.038670719951043736
BEN,gCH4 per USD,CH4 emissions from fuel combustion per USD,8.11238875311666,8.205643040247017,9.85067494159984,7.5179444296345945,10.950668642020423,8.204174238841729,8.597627116072287,8.861255730934527,8.024137314394107,4.949156537821577,3.835236723006996,3.8186442906180065,3.4808790134692242,2.785432871021827,2.48777486586212,2.405729475510207,2.516309219549365,2.2279215965700097,1.9207711673573358,1.9715304850729654,1.6779677297789717,1.5336674675192352,1.5078950496730978,1.4858786725690822,1.4452902696051528,1.747428761584675,1.784948982403155,1.692692836851442,1.5214823123799726,1.4800211082613346
BFA,gCH4 per USD,CH4 emissions from fuel combustion per USD,10.286006964069275,9.888213162958568,9.116116485840793,9.34510437444694,18.730636642712046,15.507341596600327,14.150118663265129,14.748726330293628,12.977279340929345,7.464080258777594,9.095901143594865,8.462965458562358,6.0734050440608,4.767159731622195,5.429510141602366,6.296417017419435,6.21618884520913,5.612582479926016,4.877565509527557,4.9837592219675555,4.73806185665561,4.023080014668332,4.004453113802536,3.7785526725605316,3.629056772731831,4.360996061504616,4.106483895132277,3.849164681938715,3.4172295665539396,3.5912608547258302
BGD,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.016329971126838223,0.016571114139492697,0.01655687900372906,0.016040272218357805,0.01599115824800621,0.02008447669610068,0.020392569184777384,0.024458843357773066,0.02780858758585803,0.031597074182717115,0.0348511787932667,0.0388951626466944,0.04148082413029892,0.040393006205210046,0.039779725223979476,0.039744859264469565,0.03898685219001081,0.03567306420865635,0.03153944870715284,0.028689142864599174,0.02602380298285222,0.02363221947158676,0.02317110444800135,0.02073465329828113,0.018277998003087662,0.01650616059891184,0.014633142510499549,0.013215280963523321,0.012078573928673795,0.011203970009470265
BGR,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.7512568681621309,1.1148120854826797,1.400896414342633,1.385078621612584,1.2786910197869106,0.6057955063895425,1.065541240577886,1.0516096351072046,0.9314273041805395,0.8659073945494855,0.8757470565473381,0.7191455892285081,0.7986418741043108,0.6715540811508574,0.5084507042253523,0.43188180403362286,0.39558102385229027,0.2860031748538216,0.23696261792532852,0.23258717535358386,0.26636643655491593,0.2513946289383597,0.27623873197347176,0.2526422688602951,0.2277425008854098,0.25796543751710066,0.2520670535179444,0.24155630876392903,0.2154801466233677,0.2045986339392578
BHR,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.21466800804828992,0.1919317854467938,0.2188983430362743,0.21345062138802226,0.20475780047970757,0.19659908141307075,0.1950224554340085,0.1874251167668447,0.2053761128553611,0.19181362489711273,0.14123516206183154,0.1470555991763085,0.1438472371616452,0.12912180935753725,0.10798348050140955,0.10019586159114238,0.08916624387916264,0.07501150483202945,0.0668976860136751,0.07367616759635323,0.06572481508948429,0.058728280961182884,0.05691184890855528,0.05654671413765931,0.05750618538798681,0.062156532226013875,0.05894219226342477,0.05412448812203199,0.05158530536432304,0.05200170366542658
BHS,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.09254579911560327,0.08517723292919684,0.0730138308137665,0.06953428201811125,0.07210800859159251,0.08019830854476524,0.08506511499030202,0.046428187910984214,0.04434219884622477,0.037611255786472175,0.0388783713676891,0.03750978320066652,0.032203000508942516,0.023336854530224608,0.02363259486995999,0.019824729062036157,0.020752907620054585,0.0217548128991914,0.02042561276838305,0.018533434315505172,0.016640649143798984,0.01727827455575471,0.019402080126859754,0.020677300707030284,0.018307621893761946,0.01564260844700856,0.015509564231275953,0.01334983858831525,0.012541089594790385,0.013065540396827807
BIH,gCH4 per USD,CH4 emissions from fuel combustion per USD,,,,,0.5096342902084164,0.34287435630029817,0.44866463237049675,0.506561261395534,0.5659873972896226,0.49085168602695384,0.42928433313630354,0.5516504528952512,0.44584662787052626,0.5389147707072276,0.4095474179160713,0.3777971691862262,0.30626655108996736,0.23132351881295773,0.17213649658007144,0.09992144512855916,0.10013517640087315,0.08366978305770958,0.07200430530198974,0.055028699244184326,0.06788478043218174,0.09494557234896878,0.09400336929333916,0.07909696370208322,0.07087133809368092,0.020889720666668287
BLR,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.9053117782909932,0.7722222222222223,0.8217391304347844,0.7923350253807102,0.7098836621143142,0.6441142311145518,0.5990439900124566,0.6256897200338015,0.5367227174394467,0.6401127504243134,0.6037596326829999,0.5026378310390606,0.4022132273330717,0.31972552837701795,0.23634276021267442,0.19663946910189664,0.17021017573517333,0.13119127919123397,0.09430005824757999,0.10280284577592022,0.10031020885127698,0.09488681670979189,0.08951801506418626,0.07692512992246031,0.06534385332604771,0.08077267652995819,0.08821805390262136,0.08094784592078165,0.06813116775139243,0.05961839828815848
BLZ,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.19995804497181519,0.14953203780124946,0.11686214721275101,0.10763911016193528,0.10029770181493251,0.0999319012447163,0.09023470373718169,0.1133546262818659,0.10941173056273035,0.1094533358599494,0.08725201753765552,0.08256956010404687,0.0712280004511467,0.06771213112647366,0.06001598270322258,0.056141819860218656,0.05154452891790563,0.044117714713387615,0.03396631924943463,0.04372548910204812,0.04022721551207902,0.04038888601180212,0.040383545021597994,0.03817878331895345,0.03490600141669659,0.03589473451325966,0.033644365097551275,0.03099224119019658,0.02870713821997593,0.02915483452786092
BOL,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.7257026034090497,1.6020139526559731,1.4617568924074984,1.4961611014757012,1.397702344253809,1.2077041984673034,1.0761167879485878,0.9551238830707985,0.8414194331140233,0.9933523997701231,0.7811465043121221,0.8131141868685795,0.8525725892455833,0.8499987456475054,0.8058401881489494,0.7634245002425677,0.6802382989149748,0.6333753043490822,0.5379528224838532,0.5444062436730718,0.5496286330969838,0.48407894741695806,0.4578264746409423,0.4174910636508134,0.4091381705914413,0.4212095907848314,0.4213177817291893,0.33059047953112497,0.31026879557652753,0.3667901108715556
BRA,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.159381340390193,1.3192872932269801,1.3589774022627499,1.102374842465501,0.7689820779761091,0.4965337974071466,0.4480105335556679,0.43364719402570295,0.44575094763717793,0.648720322030604,0.5873843377650184,0.7035919029774886,0.8473989949325553,0.8079053279606753,0.6902844328335179,0.5260006810044725,0.4261363464235924,0.3292500959593767,0.2712495429865599,0.2645476786533024,0.1991997504441117,0.15633620669258327,0.16631319744930187,0.15488393768345066,0.16204922953939915,0.22305921839545056,0.21495876124803195,0.19481324857502358,0.20762324657327733,0.19863413484421846
BRB,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.06460810476896482,0.06631747047244094,0.07051609606540625,0.05815807228915667,0.052525283106078166,0.05187250504597446,0.04357675641565002,0.049632079601990044,0.0408223614542887,0.043363045309078724,0.04379800621016506,0.04288754296938943,0.03798487043296314,0.037389001402087556,0.03309624038321963,0.028799581097002223,0.024659158269116774,0.02023962344886607,0.0225705329153605,0.02552905609674169,0.02116997792494481,0.024691358024691357,0.024511930585683298,0.027154158648706437,0.02256999893537741,0.022693531283138918,0.021532091097308487,0.018742466854158295,0.017870834562076086,0.019389518141677865
BRN,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.11929948283968035,0.11697432369038319,0.1066080704328687,0.11228275550195974,0.12110571840461318,0.11195558867362153,0.10516844586163877,0.10640072567059743,0.12144707964601774,0.10239130434782609,0.07831827917300083,0.08159125318843935,0.07786657085790283,0.07640301225145528,0.06059194738998979,0.047632023034396044,0.044896986689198864,0.03853786602378302,0.03446095921639003,0.05031509227290472,0.038154654895666155,0.028447551817362537,0.028192024519035873,0.029236485710499513,0.03093867131963287,0.03712183597705017,0.04447035179070364,0.043535243645396196,0.04039108245451071,0.04009080431012876
BTN,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.2033663676302315,0.24550599650308627,0.24602881610774097,0.2641615231746736,0.2316731143806177,0.4785433535105706,0.7019613308890453,0.7380891860294345,0.8309194773934657,0.8415383285467746,0.8481282835653153,0.7758245886469838,0.6873385970028787,0.5893630323707675,0.5171980383849447,0.4404357014821957,0.39771887852593185,0.2944427735504196,0.2777305412620511,0.27390282449691905,0.21640948249861036,0.17050237775214971,0.16617252034310587,0.1668360018781895,0.15153971586482293,0.14324229186225523,0.13247044561527702,0.11957402615553135,0.1197449927832544,0.1068756510163798
BWA,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.490542159705629,1.5395178621836088,1.567581933949862,1.620158715435692,1.6058859951375661,1.4311047566759698,1.3985861531874237,1.3744431955826677,1.434100622406639,1.3438464753523085,1.2110575024804533,1.3552879538699998,1.3477096118084608,0.9558572128049877,0.7133712572960584,0.6472487271061562,0.6470778767440399,0.6124844423141604,0.6039248477267407,0.6662034943536221,0.5239838145985598,0.4448939744892425,0.4833100126650202,0.4757830139683799,0.46248207700376615,0.5449689979293176,0.5005775516335785,0.47798301831823015,0.45642001491955136,0.4676467780215631
CAF,gCH4 per USD,CH4 emissions from fuel combustion per USD,7.357476335547005,7.405390524671405,7.365869159778791,7.655727386958938,12.335898035448269,9.593059443730946,9.029648328542237,9.725495044132341,9.376243599336235,7.003659337158135,7.993436423386411,7.844750749307331,7.373501553010771,6.439981656923058,5.794909413179033,5.495892544257555,5.039158867270816,4.382745781336243,3.75269302409287,3.6423785530034656,3.514435876514656,3.0886189507144217,3.0675742395406878,4.516583151894839,3.968728311268546,4.45210846984616,4.186259642945645,3.744541593120396,3.493954727289669,3.4950115958754573
CAN,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.3754654060551486,0.3588233443403172,0.3848830827114925,0.40022817375048314,0.397828011657908,0.3791192234246474,0.3659236683262874,0.3389380247989017,0.3312302839116719,0.3463970743622739,0.31418951723364763,0.2950005023874324,0.2839679078351362,0.2389617945362473,0.20648876564320123,0.18156886772610287,0.16221155786483035,0.1531841461404866,0.14488183749336161,0.1593161606634874,0.1286059622102893,0.1148703178405112,0.10938726016983004,0.11101499307644962,0.1174027491466068,0.13363239438984525,0.13154495528504714,0.1200534314717685,0.1182383053931525,0.11940195381171995
CHE,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.041355395007105916,0.04161591309102359,0.037479009104862675,0.035637414070619725,0.029605956707646396,0.024919823652422866,0.025905271618644976,0.027243030086003747,0.026128532612728888,0.025693379509017178,0.02530006740200451,0.024893243569497816,0.021374976990679438,0.018206191894471344,0.015831082984872576,0.015051898811579955,0.013519545380252391,0.011062991898246858,0.009661510518314825,0.009315659663705197,0.008700198708224346,0.006038461324583279,0.006444065209241973,0.006341651203824543,0.00501091650603119,0.005326500367476964,0.005506032784811879,0.005181137411727876,0.004636054107240388,0.0045779574341708
CHL,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.7579901260152416,0.6898412129861471,0.5895876528441095,0.5476920819270097,0.48764721803385147,0.3853115253494714,0.38185755190173837,0.30134536253036603,0.3138122878234281,0.34586520707053725,0.3377817253546458,0.36630075871209283,0.37713224133374457,0.3423957610470727,0.27013298937803115,0.21957501134445703,0.17572418818648416,0.1624368119123672,0.1592086361915481,0.16764362249869905,0.1313275445787886,0.11615369125240198,0.11305681978795909,0.11243448830998412,0.1266592178449932,0.1328309375171789,0.1313687124073882,0.11659190294455167,0.11022553812914015,0.11990601343831914
CHN,gCH4 per USD,CH4 emissions from fuel combustion per USD,6.900222811505679,6.442806224352909,5.410904146171532,5.1491767960623385,3.8098635666036254,3.131177702040474,2.269183732073882,2.360639214331557,2.0212953227461163,1.9195660380640498,1.774883853630815,1.635065701015716,1.5504402955510321,1.4636015259126027,1.3296872592932023,1.1986180586300117,1.0428279734938797,0.8055560298972688,0.6203329424296147,0.5723578887612532,0.4928403542020842,0.37078725471088825,0.3070709537827593,0.27271569625488373,0.24914843450140278,0.23685643246313798,0.2314551761897118,0.20551712975376277,0.18640043244868026,0.17997277690196706
CIV,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.9451918831729402,2.0681185025002895,2.008433390993882,2.091300291750267,2.8627937128501117,2.2272429957053466,1.400021279956642,1.446179100670252,1.3608802735751153,1.4519639104468558,1.6950652064826268,1.6775192960820078,1.5951804261568685,1.3740041514692471,1.6971084893574946,1.701549328138441,1.6612994516198927,1.4916503030824446,1.2353923139083822,1.1774491084346421,1.2794713012766008,1.4225870314422528,1.4875088273255574,1.2955961696997367,1.1670042787437565,0.9276511150532657,0.8673129130814472,0.8645394817094039,0.7688135247843836,0.8455839813838893
CMR,gCH4 per USD,CH4 emissions from fuel combustion per USD,3.6623545909911845,3.910409338285804,3.9347981968035266,3.0280907614159203,5.695063910420607,4.795314161037545,4.831640975754835,5.106836732099772,5.0096721582650545,5.0147730954180965,5.6214977681437945,5.541615170468286,5.202439393021307,4.151452046008141,3.61198461802664,3.5828054546912638,2.8837167787068463,2.089580191323399,1.8401491593266956,1.8973992670982454,1.9267472711277527,1.7727189994355679,1.8537516264535367,1.7018186692019406,1.62147840336348,2.033515255218286,1.9873226617114215,1.9058937195578518,1.7211256564274657,1.6107493259883074
COD,gCH4 per USD,CH4 emissions from fuel combustion per USD,8.139242367639234,8.096400000000004,9.784615819209039,7.761823997028202,14.639083886432523,13.316724761352676,11.243896258938552,8.963955112049439,7.127094436651967,7.216753932755098,1.817891650307947,4.839887708472849,4.2392113524046415,4.2517163502570305,3.8261775386038868,3.4100925474399397,2.913111273302537,2.6169452148215337,2.284153106177591,2.509602270178732,2.170110708268006,1.9079132549105795,1.1499259133667101,1.2148197496159965,1.3005081632411288,1.2738112743711674,1.3437530304252472,1.5623657906626935,1.2599158830264707,1.0773649832133911
COG,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.4220654278983116,1.50099807597242,1.4216445208655322,1.5907174082357578,2.2946079665295818,1.8383708350691137,1.5901144079402947,1.7479514376336913,2.041568701852014,1.559108326088455,0.7280212868047994,0.9368168598349863,0.9722333317497285,0.9418552121271777,0.7902124928740123,0.6152820930168224,0.9311685965902801,0.5666334727185444,0.47057229431947234,0.6185255123552201,0.5016908009544174,0.767513837196975,0.7234121490125117,0.7296579471108089,0.7490603223615201,1.1105989546528634,1.3312464094665826,1.271395312275044,1.031452951014693,1.2940832373397475
COL,gCH4 per USD,CH4 emissions from fuel combustion per USD,2.0901222808508306,1.9501554933487926,1.6604191131343289,1.455299472823606,1.1945632560337804,1.0442421466100504,0.9623290946766704,0.8663081379018698,0.9162593787467526,1.0082825517011662,0.8439572388278004,0.8379852750707324,0.8339883101462156,0.8569190466136704,0.6995125990538159,0.5370171276904205,0.4646742930891702,0.3555114489412038,0.3038974632045895,0.30895296331149597,0.24148258706760242,0.20660177957846443,0.18224889286984186,0.17769467264067826,0.1603202754478613,0.20239759493073115,0.2075488303646059,0.15935425644045298,0.14991103421675223,0.15644812595005828
COM,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.1265713430794224,1.1341429460979742,1.0494359109906983,1.0488396185218116,1.7920405808441802,1.5434353208149258,1.5957428101349134,1.7286531043344706,1.7454422394157185,1.8015191803315815,2.12452950517283,2.0289977413955667,1.8546137855727984,1.497572109243945,1.336581633304472,1.3275315049949923,1.2757150585217372,1.1537401065025361,1.0331354803322363,1.0835695079102627,1.1123608668425593,1.0165321519043364,1.0631560269831104,0.9944239147522125,0.9742623786447675,1.2007914349614563,1.1749193018466855,1.1601577734822062,1.051482629458738,1.0817068172017614
CPV,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.3978899676415137,1.2881961951957819,1.1535414474856918,0.8156317626887309,1.1436845244224016,0.9894303516963767,0.9641836276148701,0.9946828131080904,0.9580185530202084,0.8997045445341323,1.1089943421117285,1.3161064102788753,1.1852335483818892,0.8980743036690584,0.7973442134584778,0.783969096889848,0.6914037176385541,0.5112508263746994,0.43479870682256894,0.45507196002313816,0.4680616230162087,0.4330313890916969,0.4650335506386771,0.43340339568297576,0.4279803410354429,0.5010019139092318,0.49007856159987073,0.4676757602297271,0.42359452573266776,0.42132441635062967
CRI,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.9296726638856151,0.6322714611744523,0.4623983706948434,0.31410226515175366,0.20406635969448716,0.11313981391647812,0.042813994275061974,0.06278438083056369,0.07892281496394117,0.09680904561229273,0.11123226281574503,0.11830116272687917,0.13028670981796353,0.13837616605588962,0.21976729028687314,0.24500212533903756,0.2522502180529935,0.1893270125633693,0.15453669973523318,0.1362791663146699,0.11577696160026774,0.09143500250552032,0.07770213099171276,0.07183559464749135,0.0644027541994691,0.05793566441350862,0.05199923812057294,0.04957363076006176,0.04758077770628714,0.041983447298179315
CUB,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.4328787229360919,0.44825426711325683,0.5116396146143448,0.394773522872957,0.302302489476201,0.2500837694263301,0.3601497866560203,0.33548966457069207,0.28403426825654154,0.28133644485330445,0.2542090075706518,0.23325253137388582,0.1872553251663417,0.16211157287221598,0.1494647017249954,0.11420173336610306,0.07982132158323031,0.0663778349222492,0.06035558815451688,0.06958762886597938,0.05161049620693944,0.05855921147992463,0.058927277450404006,0.04938559651578784,0.048601467962705806,0.046824968725970646,0.03841523475976798,0.04140380584609348,0.04007996001999,0.03451676528599605
CYP,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.08602911777656252,0.0847458016541501,0.07132367894986952,0.07450353806866296,0.0685456900646889,0.05335677945881858,0.05493452659120591,0.05571953309017548,0.05327547761104093,0.05239138921289205,0.05427683164320917,0.05193357806429088,0.04780990410318661,0.03925120246428099,0.03331302508970196,0.031790100676642376,0.029243573350980035,0.025491510502850756,0.022014962353710543,0.026787030468218422,0.023550047001608544,0.02220169001384792,0.024340920118573466,0.02246779891288495,0.02228282343462008,0.03200217021298254,0.0314029543555137,0.03183093407237699,0.02848447928379551,0.029077940703976624
CZE,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.8365314771421213,2.297393875724385,1.7641136808369788,1.414352788793697,1.12434212739633,0.814668365589054,0.7464260368292004,0.7478269670993347,0.5658053327793808,0.5140155074405798,0.5644676524930552,0.5264862941942349,0.4221616569713214,0.34868455351817695,0.2912837688404833,0.2398947589801689,0.21758037158431517,0.17561958402739417,0.14188201421765773,0.1716206073357743,0.1808007398187271,0.1655320941572921,0.18529360622092114,0.18706986632989026,0.18246184907332796,0.20528306010881717,0.19768477645054797,0.18295839437305544,0.15866633300460098,0.15802103345083912
DEU,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.14844740885290855,0.10219668306217677,0.06896319753710199,0.06324457847152029,0.04943144489082019,0.040219781379809,0.04044457629412192,0.04511775233918865,0.04041999682290681,0.04004655644315146,0.04337822443425733,0.043015925722177654,0.0389707016429548,0.03545673487219756,0.03062869987263916,0.03077069839022682,0.0327912246881451,0.032403287150980675,0.03284147577459782,0.03547075185893475,0.04029805476700944,0.037606869611264804,0.046496552938778156,0.04499431967344385,0.041397826662344456,0.05003595262861832,0.04899342343024913,0.046601742009063994,0.04349695991214026,0.045006505243293644
DJI,gCH4 per USD,CH4 emissions from fuel combustion per USD,1.9233826606392477,1.961411876795556,1.8449632419580755,1.877487123701807,2.074481109133877,2.1698774531970715,2.2266996981604885,2.2081838228709576,2.197298465362892,2.2384712514707763,2.1588051075227668,2.0963721830009843,2.063871617479638,2.0255780169045066,1.9217138753959877,1.8345175045061495,1.7037909180723776,1.580339763625384,1.3812357373762398,1.3249316971397054,1.2670433945896395,1.1620920707286324,1.1229041148277612,0.753860907378847,0.6953603404815765,0.6377880903886453,0.6068659763569089,0.5960503146738538,0.5476626748118415,0.5053215853662666
DMA,gCH4 per USD,CH4 emissions from fuel combustion per USD,0.0400139741845327,0.030623904543616014,0.029137920121526717,0.026107222590961193,0.0296549501968311,0.03431416197838672,0.03277620791464452,0.03161832117055997,0.029341420546576156,0.031046608986882527,0.03328631562579833,0.03586086767187412,0.03151295532607853,0.03582756165447604,0.037309368191721135,0.03678735930207725,0.03331182142585983,0.03678441782176478,0.02924558042534616,0.031488072699734956,0.029565073912684776,0.03253324659772171,0.03333358736158638,0.03411624795599825,0.03383265933815575,0.032918033685162225,0.029675669421912545,0.03847359571375645,0.03523286786665592,0.032050389122732635
